0
141
48
79
84
80
94
69
64
82
72
69
42
108
138
45
72
50
49
64
57
120
92
108
76
169
117
205
203
191
130
175
130
120
157
183
133
208
230
293
151
142
140
139
120
160
211
174
100
242
362
134
150
155
135
152
122
107
124
97
84
163
140
223
130
