0
121
153
181
152
156
222
320
247
324
421
257
181
243
282
339
297
318
357
234
205
318
262
193
109
170
212
265
243
186
245
183
125
183
240
179
99
135
96
200
180
170
166
128
111
129
106
79
127
90
88
103
129
109
120
96
77
88
99
99
118
78
103
134
136
