330
359
548
472
490
580
642
491
432
499
455
374
643
648
877
631
544
522
515
465
643
626
688
480
686
701
1271
688
823
937
835
616
515
578
540
417
519
855
1248
761
787
871
704
668
697
542
509
600
391
568
795
518
543
455
486
403
627
546
461
509
531
523
1079
575
584
