3594
3572
5146
5017
4939
5417
4381
3930
5037
4664
5476
3867
4316
4539
6031
5608
6132
5571
4840
4705
5983
5581
5950
5894
4072
3915
6733
5447
5872
6714
5522
5310
4402
4639
4663
4338
5248
3819
5636
5240
4825
5803
5049
4261
4080
4855
4332
4610
4113
4406
6078
5378
4592
5230
3971
3947
4222
4552
4400
3886
3960
3202
4912
5581
4430
